Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkPagerank,2023-04-20,15:59:15,395478955,120.122,3292310,1646155,115m,14,1,16g,8,2,16g,lz4,61k,109k,25k,79m,0.48,0.12,16m,org.apache.spark.serializer.KryoSerializer,13k,0.73,445,0.68,212m,0.11
ScalaSparkTerasort,2023-04-20,16:01:36,4800000000,136.485,35168699,17584349,115m,14,1,16g,8,2,16g,lz4,61k,109k,25k,79m,0.48,0.12,16m,org.apache.spark.serializer.KryoSerializer,13k,0.73,445,0.68,212m,0.11
ScalaSparkWordcount,2023-04-20,16:03:35,16424630786,113.605,144576654,72288327,115m,14,1,16g,8,2,16g,lz4,61k,109k,25k,79m,0.48,0.12,16m,org.apache.spark.serializer.KryoSerializer,13k,0.73,445,0.68,212m,0.11
ScalaSparkKmeans,2023-04-20,16:05:56,8032739912,135.797,59152557,29576278,48m,15,1,16g,2,8,4g,snappy,72k,127k,44k,127m,0.88,0.47,113m,org.apache.spark.serializer.JavaSerializer,37k,0.69,373,0.52,413m,0.32
ScalaSparkNWeight,2023-04-20,16:07:59,199713981,118.440,1686203,843101,48m,15,1,16g,2,8,4g,snappy,72k,127k,44k,127m,0.88,0.47,113m,org.apache.spark.serializer.JavaSerializer,37k,0.69,373,0.52,413m,0.32
ScalaSparkPagerank,2023-04-20,16:10:10,395478955,125.616,3148316,1574158,48m,15,1,16g,2,8,4g,snappy,72k,127k,44k,127m,0.88,0.47,113m,org.apache.spark.serializer.JavaSerializer,37k,0.69,373,0.52,413m,0.32
ScalaSparkTerasort,2023-04-20,16:12:14,4800000000,119.276,40242798,20121399,48m,15,1,16g,2,8,4g,snappy,72k,127k,44k,127m,0.88,0.47,113m,org.apache.spark.serializer.JavaSerializer,37k,0.69,373,0.52,413m,0.32
ScalaSparkWordcount,2023-04-20,16:14:26,16424630786,127.434,128887351,64443675,48m,15,1,16g,2,8,4g,snappy,72k,127k,44k,127m,0.88,0.47,113m,org.apache.spark.serializer.JavaSerializer,37k,0.69,373,0.52,413m,0.32
ScalaSparkKmeans,2023-04-20,16:16:33,8032739912,121.666,66022881,33011440,40m,11,1,16g,4,4,8g,lz4,12k,68k,46k,16m,0.41,0.88,83m,org.apache.spark.serializer.KryoSerializer,69k,0.17,54,0.67,450m,0.42
ScalaSparkNWeight,2023-04-20,16:18:45,199713981,126.512,1578616,789308,40m,11,1,16g,4,4,8g,lz4,12k,68k,46k,16m,0.41,0.88,83m,org.apache.spark.serializer.KryoSerializer,69k,0.17,54,0.67,450m,0.42
ScalaSparkPagerank,2023-04-20,16:20:43,395478955,113.684,3478756,1739378,40m,11,1,16g,4,4,8g,lz4,12k,68k,46k,16m,0.41,0.88,83m,org.apache.spark.serializer.KryoSerializer,69k,0.17,54,0.67,450m,0.42
ScalaSparkTerasort,2023-04-20,16:22:44,4800000000,116.386,41242073,20621036,40m,11,1,16g,4,4,8g,lz4,12k,68k,46k,16m,0.41,0.88,83m,org.apache.spark.serializer.KryoSerializer,69k,0.17,54,0.67,450m,0.42
ScalaSparkWordcount,2023-04-20,16:24:48,16424630786,119.468,137481424,68740712,40m,11,1,16g,4,4,8g,lz4,12k,68k,46k,16m,0.41,0.88,83m,org.apache.spark.serializer.KryoSerializer,69k,0.17,54,0.67,450m,0.42
ScalaSparkKmeans,2023-04-20,16:27:08,8032739912,134.374,59778974,29889487,28m,7,1,16g,2,8,4g,lzf,78k,78k,119k,91m,0.55,0.40,104m,org.apache.spark.serializer.JavaSerializer,53k,0.13,134,0.26,449m,0.63
ScalaSparkNWeight,2023-04-20,16:29:15,199713981,121.495,1643804,821902,28m,7,1,16g,2,8,4g,lzf,78k,78k,119k,91m,0.55,0.40,104m,org.apache.spark.serializer.JavaSerializer,53k,0.13,134,0.26,449m,0.63
ScalaSparkPagerank,2023-04-20,16:31:36,395478955,136.717,2892683,1446341,28m,7,1,16g,2,8,4g,lzf,78k,78k,119k,91m,0.55,0.40,104m,org.apache.spark.serializer.JavaSerializer,53k,0.13,134,0.26,449m,0.63
ScalaSparkTerasort,2023-04-20,16:33:38,4800000000,116.885,41066005,20533002,28m,7,1,16g,2,8,4g,lzf,78k,78k,119k,91m,0.55,0.40,104m,org.apache.spark.serializer.JavaSerializer,53k,0.13,134,0.26,449m,0.63
ScalaSparkWordcount,2023-04-20,16:35:52,16424630786,130.070,126275319,63137659,28m,7,1,16g,2,8,4g,lzf,78k,78k,119k,91m,0.55,0.40,104m,org.apache.spark.serializer.JavaSerializer,53k,0.13,134,0.26,449m,0.63
ScalaSparkWordcount,2023-04-22,01:45:13,16424533732,81.514,201493408,100746704,56m,8,4,11g,8,2,16g,snappy,117k,99k,84k,36m,0.50,0.15,86m,org.apache.spark.serializer.JavaSerializer,32k,0.29,623,0.34,84m,0.26
ScalaSparkTerasort,2023-04-22,01:47:08,4800000000,110.062,43611782,21805891,56m,8,4,11g,8,2,16g,snappy,117k,99k,84k,36m,0.50,0.15,86m,org.apache.spark.serializer.JavaSerializer,32k,0.29,623,0.34,84m,0.26
ScalaSparkKmeans,2023-04-22,01:49:21,8032739922,129.150,62196979,31098489,56m,8,4,11g,8,2,16g,snappy,117k,99k,84k,36m,0.50,0.15,86m,org.apache.spark.serializer.JavaSerializer,32k,0.29,623,0.34,84m,0.26
ScalaSparkPagerank,2023-04-22,01:51:31,395478955,125.295,3156382,1578191,56m,8,4,11g,8,2,16g,snappy,117k,99k,84k,36m,0.50,0.15,86m,org.apache.spark.serializer.JavaSerializer,32k,0.29,623,0.34,84m,0.26
ScalaSparkNWeight,2023-04-22,01:53:36,199715274,120.686,1654833,827416,56m,8,4,11g,8,2,16g,snappy,117k,99k,84k,36m,0.50,0.15,86m,org.apache.spark.serializer.JavaSerializer,32k,0.29,623,0.34,84m,0.26
ScalaSparkWordcount,2023-04-22,01:55:49,16424533732,127.203,129120647,64560323,78m,7,7,16g,2,8,4g,lz4,15k,91k,59k,75m,0.44,0.19,82m,org.apache.spark.serializer.JavaSerializer,37k,0.84,423,0.48,105m,0.57
ScalaSparkTerasort,2023-04-22,01:57:45,4800000000,111.777,42942644,21471322,78m,7,7,16g,2,8,4g,lz4,15k,91k,59k,75m,0.44,0.19,82m,org.apache.spark.serializer.JavaSerializer,37k,0.84,423,0.48,105m,0.57
ScalaSparkKmeans,2023-04-22,02:00:09,8032739922,139.326,57654277,28827138,78m,7,7,16g,2,8,4g,lz4,15k,91k,59k,75m,0.44,0.19,82m,org.apache.spark.serializer.JavaSerializer,37k,0.84,423,0.48,105m,0.57
ScalaSparkPagerank,2023-04-22,02:02:32,395478955,138.280,2859986,1429993,78m,7,7,16g,2,8,4g,lz4,15k,91k,59k,75m,0.44,0.19,82m,org.apache.spark.serializer.JavaSerializer,37k,0.84,423,0.48,105m,0.57
ScalaSparkNWeight,2023-04-22,02:05:03,199715274,147.131,1357397,678698,78m,7,7,16g,2,8,4g,lz4,15k,91k,59k,75m,0.44,0.19,82m,org.apache.spark.serializer.JavaSerializer,37k,0.84,423,0.48,105m,0.57
ScalaSparkWordcount,2023-04-22,02:07:06,16424533732,117.131,140223627,70111813,13m,8,6,6g,8,2,16g,lz4,54k,90k,9k,15m,0.74,0.20,27m,org.apache.spark.serializer.JavaSerializer,42k,0.23,334,0.32,51m,0.26
ScalaSparkTerasort,2023-04-22,02:09:23,4800000000,132.405,36252407,18126203,13m,8,6,6g,8,2,16g,lz4,54k,90k,9k,15m,0.74,0.20,27m,org.apache.spark.serializer.JavaSerializer,42k,0.23,334,0.32,51m,0.26
ScalaSparkKmeans,2023-04-22,02:11:23,8032739922,116.028,69231047,34615523,13m,8,6,6g,8,2,16g,lz4,54k,90k,9k,15m,0.74,0.20,27m,org.apache.spark.serializer.JavaSerializer,42k,0.23,334,0.32,51m,0.26
ScalaSparkPagerank,2023-04-22,02:13:40,395478955,131.845,2999574,1499787,13m,8,6,6g,8,2,16g,lz4,54k,90k,9k,15m,0.74,0.20,27m,org.apache.spark.serializer.JavaSerializer,42k,0.23,334,0.32,51m,0.26
ScalaSparkNWeight,2023-04-22,02:15:42,199715274,117.880,1694225,847112,13m,8,6,6g,8,2,16g,lz4,54k,90k,9k,15m,0.74,0.20,27m,org.apache.spark.serializer.JavaSerializer,42k,0.23,334,0.32,51m,0.26
ScalaSparkWordcount,2023-04-22,02:17:46,16424533732,118.734,138330501,69165250,81m,2,2,7g,8,2,16g,snappy,88k,99k,115k,12m,0.33,0.27,20m,org.apache.spark.serializer.JavaSerializer,5k,0.32,473,0.22,7m,0.60
ScalaSparkTerasort,2023-04-22,02:20:22,4800000000,151.381,31708074,15854037,81m,2,2,7g,8,2,16g,snappy,88k,99k,115k,12m,0.33,0.27,20m,org.apache.spark.serializer.JavaSerializer,5k,0.32,473,0.22,7m,0.60
ScalaSparkKmeans,2023-04-22,02:22:37,8032739922,130.342,61628177,30814088,81m,2,2,7g,8,2,16g,snappy,88k,99k,115k,12m,0.33,0.27,20m,org.apache.spark.serializer.JavaSerializer,5k,0.32,473,0.22,7m,0.60
ScalaSparkPagerank,2023-04-22,02:25:46,395478955,184.028,2149015,1074507,81m,2,2,7g,8,2,16g,snappy,88k,99k,115k,12m,0.33,0.27,20m,org.apache.spark.serializer.JavaSerializer,5k,0.32,473,0.22,7m,0.60
ScalaSparkNWeight,2023-04-22,02:29:17,199715274,206.792,965778,482889,81m,2,2,7g,8,2,16g,snappy,88k,99k,115k,12m,0.33,0.27,20m,org.apache.spark.serializer.JavaSerializer,5k,0.32,473,0.22,7m,0.60
ScalaSparkWordcount,2023-04-22,02:31:22,16424533732,119.191,137800116,68900058,92m,15,7,4g,8,2,16g,lzf,111k,52k,107k,57m,0.69,0.16,105m,org.apache.spark.serializer.JavaSerializer,50k,0.39,62,0.15,220m,0.60
ScalaSparkTerasort,2023-04-22,02:33:33,4800000000,126.818,37849516,18924758,92m,15,7,4g,8,2,16g,lzf,111k,52k,107k,57m,0.69,0.16,105m,org.apache.spark.serializer.JavaSerializer,50k,0.39,62,0.15,220m,0.60
ScalaSparkKmeans,2023-04-22,02:35:39,8032739922,121.239,66255412,33127706,92m,15,7,4g,8,2,16g,lzf,111k,52k,107k,57m,0.69,0.16,105m,org.apache.spark.serializer.JavaSerializer,50k,0.39,62,0.15,220m,0.60
ScalaSparkPagerank,2023-04-22,02:37:54,395478955,131.016,3018554,1509277,92m,15,7,4g,8,2,16g,lzf,111k,52k,107k,57m,0.69,0.16,105m,org.apache.spark.serializer.JavaSerializer,50k,0.39,62,0.15,220m,0.60
ScalaSparkNWeight,2023-04-22,02:40:06,199715274,127.394,1567697,783848,92m,15,7,4g,8,2,16g,lzf,111k,52k,107k,57m,0.69,0.16,105m,org.apache.spark.serializer.JavaSerializer,50k,0.39,62,0.15,220m,0.60
ScalaSparkWordcount,2023-04-22,02:42:11,16424533732,119.164,137831339,68915669,109m,15,7,5g,4,4,8g,lzf,18k,113k,111k,102m,0.64,0.22,120m,org.apache.spark.serializer.JavaSerializer,21k,0.81,514,0.78,367m,0.30
ScalaSparkTerasort,2023-04-22,02:44:03,4800000000,107.982,44451853,22225926,109m,15,7,5g,4,4,8g,lzf,18k,113k,111k,102m,0.64,0.22,120m,org.apache.spark.serializer.JavaSerializer,21k,0.81,514,0.78,367m,0.30
ScalaSparkKmeans,2023-04-22,02:46:15,8032739922,127.718,62894344,31447172,109m,15,7,5g,4,4,8g,lzf,18k,113k,111k,102m,0.64,0.22,120m,org.apache.spark.serializer.JavaSerializer,21k,0.81,514,0.78,367m,0.30
ScalaSparkPagerank,2023-04-22,02:48:30,395478955,130.432,3032070,1516035,109m,15,7,5g,4,4,8g,lzf,18k,113k,111k,102m,0.64,0.22,120m,org.apache.spark.serializer.JavaSerializer,21k,0.81,514,0.78,367m,0.30
ScalaSparkNWeight,2023-04-22,02:50:33,199715274,118.750,1681812,840906,109m,15,7,5g,4,4,8g,lzf,18k,113k,111k,102m,0.64,0.22,120m,org.apache.spark.serializer.JavaSerializer,21k,0.81,514,0.78,367m,0.30
ScalaSparkWordcount,2023-04-22,02:52:39,16424533732,119.717,137194665,68597332,52m,9,2,6g,4,4,8g,snappy,87k,4k,63k,95m,0.53,0.84,50m,org.apache.spark.serializer.KryoSerializer,73k,0.46,118,0.52,196m,0.39
ScalaSparkTerasort,2023-04-22,02:54:26,4800000000,103.335,46450863,23225431,52m,9,2,6g,4,4,8g,snappy,87k,4k,63k,95m,0.53,0.84,50m,org.apache.spark.serializer.KryoSerializer,73k,0.46,118,0.52,196m,0.39
ScalaSparkKmeans,2023-04-22,02:56:39,8032739922,128.122,62696023,31348011,52m,9,2,6g,4,4,8g,snappy,87k,4k,63k,95m,0.53,0.84,50m,org.apache.spark.serializer.KryoSerializer,73k,0.46,118,0.52,196m,0.39
ScalaSparkPagerank,2023-04-22,02:59:34,395478955,170.353,2321526,1160763,52m,9,2,6g,4,4,8g,snappy,87k,4k,63k,95m,0.53,0.84,50m,org.apache.spark.serializer.KryoSerializer,73k,0.46,118,0.52,196m,0.39
ScalaSparkNWeight,2023-04-22,03:01:37,199715274,118.491,1685488,842744,52m,9,2,6g,4,4,8g,snappy,87k,4k,63k,95m,0.53,0.84,50m,org.apache.spark.serializer.KryoSerializer,73k,0.46,118,0.52,196m,0.39
ScalaSparkWordcount,2023-04-22,03:03:43,16424533732,120.991,135750045,67875022,120m,15,3,7g,4,4,8g,lzf,107k,56k,35k,80m,0.35,0.72,22m,org.apache.spark.serializer.KryoSerializer,76k,0.65,204,0.54,92m,0.61
ScalaSparkTerasort,2023-04-22,03:05:50,4800000000,121.962,39356520,19678260,120m,15,3,7g,4,4,8g,lzf,107k,56k,35k,80m,0.35,0.72,22m,org.apache.spark.serializer.KryoSerializer,76k,0.65,204,0.54,92m,0.61
ScalaSparkKmeans,2023-04-22,03:08:02,8032739922,127.444,63029565,31514782,120m,15,3,7g,4,4,8g,lzf,107k,56k,35k,80m,0.35,0.72,22m,org.apache.spark.serializer.KryoSerializer,76k,0.65,204,0.54,92m,0.61
ScalaSparkPagerank,2023-04-22,03:10:40,395478955,154.318,2562753,1281376,120m,15,3,7g,4,4,8g,lzf,107k,56k,35k,80m,0.35,0.72,22m,org.apache.spark.serializer.KryoSerializer,76k,0.65,204,0.54,92m,0.61
ScalaSparkNWeight,2023-04-22,03:13:20,199715274,154.889,1289409,644704,120m,15,3,7g,4,4,8g,lzf,107k,56k,35k,80m,0.35,0.72,22m,org.apache.spark.serializer.KryoSerializer,76k,0.65,204,0.54,92m,0.61
ScalaSparkWordcount,2023-04-22,03:15:22,16424533732,116.498,140985542,70492771,9m,12,5,16g,8,2,16g,lzf,55k,63k,68k,86m,0.14,0.30,103m,org.apache.spark.serializer.KryoSerializer,117k,0.35,50,0.71,403m,0.16
ScalaSparkTerasort,2023-04-22,03:17:28,4800000000,122.116,39306888,19653444,9m,12,5,16g,8,2,16g,lzf,55k,63k,68k,86m,0.14,0.30,103m,org.apache.spark.serializer.KryoSerializer,117k,0.35,50,0.71,403m,0.16
ScalaSparkKmeans,2023-04-22,03:23:40,8032739922,366.813,21898732,10949366,9m,12,5,16g,8,2,16g,lzf,55k,63k,68k,86m,0.14,0.30,103m,org.apache.spark.serializer.KryoSerializer,117k,0.35,50,0.71,403m,0.16
ScalaSparkPagerank,2023-04-22,03:27:39,395478955,234.405,1687160,843580,9m,12,5,16g,8,2,16g,lzf,55k,63k,68k,86m,0.14,0.30,103m,org.apache.spark.serializer.KryoSerializer,117k,0.35,50,0.71,403m,0.16
ScalaSparkNWeight,2023-04-22,03:33:39,199715274,356.104,560834,280417,9m,12,5,16g,8,2,16g,lzf,55k,63k,68k,86m,0.14,0.30,103m,org.apache.spark.serializer.KryoSerializer,117k,0.35,50,0.71,403m,0.16
ScalaSparkWordcount,2023-04-22,03:35:55,16424533732,129.969,126372702,63186351,80m,4,2,7g,2,8,4g,snappy,65k,71k,7k,60m,0.82,0.89,94m,org.apache.spark.serializer.JavaSerializer,115k,0.85,153,0.86,203m,0.46
ScalaSparkTerasort,2023-04-22,03:38:07,4800000000,127.911,37526092,18763046,80m,4,2,7g,2,8,4g,snappy,65k,71k,7k,60m,0.82,0.89,94m,org.apache.spark.serializer.JavaSerializer,115k,0.85,153,0.86,203m,0.46
ScalaSparkKmeans,2023-04-22,03:40:30,8032739922,138.029,58196030,29098015,80m,4,2,7g,2,8,4g,snappy,65k,71k,7k,60m,0.82,0.89,94m,org.apache.spark.serializer.JavaSerializer,115k,0.85,153,0.86,203m,0.46
ScalaSparkPagerank,2023-04-22,03:43:04,395478955,149.805,2639958,1319979,80m,4,2,7g,2,8,4g,snappy,65k,71k,7k,60m,0.82,0.89,94m,org.apache.spark.serializer.JavaSerializer,115k,0.85,153,0.86,203m,0.46
ScalaSparkNWeight,2023-04-22,03:45:11,199715274,122.610,1628866,814433,80m,4,2,7g,2,8,4g,snappy,65k,71k,7k,60m,0.82,0.89,94m,org.apache.spark.serializer.JavaSerializer,115k,0.85,153,0.86,203m,0.46
ScalaSparkWordcount,2023-04-22,03:47:15,16424533732,118.269,138874377,69437188,25m,12,1,5g,8,2,16g,snappy,8k,56k,74k,91m,0.88,0.44,38m,org.apache.spark.serializer.KryoSerializer,98k,0.47,568,0.90,88m,0.11
ScalaSparkTerasort,2023-04-22,03:49:30,4800000000,130.536,36771465,18385732,25m,12,1,5g,8,2,16g,snappy,8k,56k,74k,91m,0.88,0.44,38m,org.apache.spark.serializer.KryoSerializer,98k,0.47,568,0.90,88m,0.11
ScalaSparkKmeans,2023-04-22,03:51:31,8032739922,116.617,68881380,34440690,25m,12,1,5g,8,2,16g,snappy,8k,56k,74k,91m,0.88,0.44,38m,org.apache.spark.serializer.KryoSerializer,98k,0.47,568,0.90,88m,0.11
ScalaSparkPagerank,2023-04-22,03:54:20,395478955,165.050,2396116,1198058,25m,12,1,5g,8,2,16g,snappy,8k,56k,74k,91m,0.88,0.44,38m,org.apache.spark.serializer.KryoSerializer,98k,0.47,568,0.90,88m,0.11
ScalaSparkNWeight,2023-04-22,03:56:33,199715274,128.119,1558826,779413,25m,12,1,5g,8,2,16g,snappy,8k,56k,74k,91m,0.88,0.44,38m,org.apache.spark.serializer.KryoSerializer,98k,0.47,568,0.90,88m,0.11
ScalaSparkWordcount,2023-04-22,03:58:46,16424533732,127.657,128661442,64330721,50m,13,1,8g,2,8,4g,lzf,126k,96k,27k,69m,0.56,0.25,98m,org.apache.spark.serializer.JavaSerializer,65k,0.85,118,0.73,464m,0.55
ScalaSparkTerasort,2023-04-22,04:00:49,4800000000,118.458,40520690,20260345,50m,13,1,8g,2,8,4g,lzf,126k,96k,27k,69m,0.56,0.25,98m,org.apache.spark.serializer.JavaSerializer,65k,0.85,118,0.73,464m,0.55
ScalaSparkKmeans,2023-04-22,04:03:13,8032739922,139.485,57588557,28794278,50m,13,1,8g,2,8,4g,lzf,126k,96k,27k,69m,0.56,0.25,98m,org.apache.spark.serializer.JavaSerializer,65k,0.85,118,0.73,464m,0.55
ScalaSparkPagerank,2023-04-22,04:05:35,395478955,137.625,2873598,1436799,50m,13,1,8g,2,8,4g,lzf,126k,96k,27k,69m,0.56,0.25,98m,org.apache.spark.serializer.JavaSerializer,65k,0.85,118,0.73,464m,0.55
ScalaSparkNWeight,2023-04-22,04:07:46,199715274,126.026,1584714,792357,50m,13,1,8g,2,8,4g,lzf,126k,96k,27k,69m,0.56,0.25,98m,org.apache.spark.serializer.JavaSerializer,65k,0.85,118,0.73,464m,0.55
ScalaSparkWordcount,2023-04-22,04:10:00,16424533732,128.944,127377262,63688631,110m,6,8,6g,2,8,4g,lz4,9k,40k,85k,119m,0.80,0.18,54m,org.apache.spark.serializer.KryoSerializer,68k,0.58,164,0.70,204m,0.16
ScalaSparkTerasort,2023-04-22,04:12:04,4800000000,119.363,40213466,20106733,110m,6,8,6g,2,8,4g,lz4,9k,40k,85k,119m,0.80,0.18,54m,org.apache.spark.serializer.KryoSerializer,68k,0.58,164,0.70,204m,0.16
ScalaSparkKmeans,2023-04-22,04:14:28,8032739922,139.158,57723881,28861940,110m,6,8,6g,2,8,4g,lz4,9k,40k,85k,119m,0.80,0.18,54m,org.apache.spark.serializer.KryoSerializer,68k,0.58,164,0.70,204m,0.16
ScalaSparkPagerank,2023-04-22,04:16:47,395478955,135.149,2926244,1463122,110m,6,8,6g,2,8,4g,lz4,9k,40k,85k,119m,0.80,0.18,54m,org.apache.spark.serializer.KryoSerializer,68k,0.58,164,0.70,204m,0.16
ScalaSparkNWeight,2023-04-22,04:18:50,199715274,117.797,1695419,847709,110m,6,8,6g,2,8,4g,lz4,9k,40k,85k,119m,0.80,0.18,54m,org.apache.spark.serializer.KryoSerializer,68k,0.58,164,0.70,204m,0.16
ScalaSparkWordcount,2023-04-22,04:20:57,16424533732,121.878,134762087,67381043,23m,13,1,5g,4,4,8g,lzf,92k,60k,96k,106m,0.54,0.32,117m,org.apache.spark.serializer.JavaSerializer,13k,0.10,383,0.41,483m,0.15
ScalaSparkTerasort,2023-04-22,04:22:59,4800000000,117.757,40761907,20380953,23m,13,1,5g,4,4,8g,lzf,92k,60k,96k,106m,0.54,0.32,117m,org.apache.spark.serializer.JavaSerializer,13k,0.10,383,0.41,483m,0.15
ScalaSparkKmeans,2023-04-22,04:25:10,8032739922,125.894,63805581,31902790,23m,13,1,5g,4,4,8g,lzf,92k,60k,96k,106m,0.54,0.32,117m,org.apache.spark.serializer.JavaSerializer,13k,0.10,383,0.41,483m,0.15
ScalaSparkPagerank,2023-04-22,04:27:24,395478955,129.568,3052288,1526144,23m,13,1,5g,4,4,8g,lzf,92k,60k,96k,106m,0.54,0.32,117m,org.apache.spark.serializer.JavaSerializer,13k,0.10,383,0.41,483m,0.15
ScalaSparkNWeight,2023-04-22,04:29:29,199715274,120.568,1656453,828226,23m,13,1,5g,4,4,8g,lzf,92k,60k,96k,106m,0.54,0.32,117m,org.apache.spark.serializer.JavaSerializer,13k,0.10,383,0.41,483m,0.15
ScalaSparkWordcount,2023-04-22,04:31:30,16424533732,116.226,141315486,70657743,61m,12,6,4g,8,2,16g,lz4,6k,83k,100k,60m,0.85,0.74,2m,org.apache.spark.serializer.KryoSerializer,25k,0.63,408,0.18,456m,0.68
ScalaSparkTerasort,2023-04-22,04:33:38,4800000000,123.225,38953134,19476567,61m,12,6,4g,8,2,16g,lz4,6k,83k,100k,60m,0.85,0.74,2m,org.apache.spark.serializer.KryoSerializer,25k,0.63,408,0.18,456m,0.68
ScalaSparkKmeans,2023-04-22,04:35:52,8032739922,129.139,62202277,31101138,61m,12,6,4g,8,2,16g,lz4,6k,83k,100k,60m,0.85,0.74,2m,org.apache.spark.serializer.KryoSerializer,25k,0.63,408,0.18,456m,0.68
ScalaSparkPagerank,2023-04-22,04:38:11,395478955,134.902,2931601,1465800,61m,12,6,4g,8,2,16g,lz4,6k,83k,100k,60m,0.85,0.74,2m,org.apache.spark.serializer.KryoSerializer,25k,0.63,408,0.18,456m,0.68
ScalaSparkNWeight,2023-04-22,04:40:22,199715274,125.906,1586225,793112,61m,12,6,4g,8,2,16g,lz4,6k,83k,100k,60m,0.85,0.74,2m,org.apache.spark.serializer.KryoSerializer,25k,0.63,408,0.18,456m,0.68
ScalaSparkWordcount,2023-04-22,04:42:24,16424533732,116.877,140528365,70264182,68m,16,5,6g,8,2,16g,lz4,93k,9k,22k,29m,0.43,0.51,68m,org.apache.spark.serializer.JavaSerializer,50k,0.60,184,0.26,121m,0.36
ScalaSparkTerasort,2023-04-22,04:44:29,4800000000,120.270,39910202,19955101,68m,16,5,6g,8,2,16g,lz4,93k,9k,22k,29m,0.43,0.51,68m,org.apache.spark.serializer.JavaSerializer,50k,0.60,184,0.26,121m,0.36
ScalaSparkKmeans,2023-04-22,04:46:34,8032739922,121.047,66360503,33180251,68m,16,5,6g,8,2,16g,lz4,93k,9k,22k,29m,0.43,0.51,68m,org.apache.spark.serializer.JavaSerializer,50k,0.60,184,0.26,121m,0.36
ScalaSparkPagerank,2023-04-22,04:48:49,395478955,130.919,3020791,1510395,68m,16,5,6g,8,2,16g,lz4,93k,9k,22k,29m,0.43,0.51,68m,org.apache.spark.serializer.JavaSerializer,50k,0.60,184,0.26,121m,0.36
ScalaSparkNWeight,2023-04-22,04:50:53,199715274,118.744,1681897,840948,68m,16,5,6g,8,2,16g,lz4,93k,9k,22k,29m,0.43,0.51,68m,org.apache.spark.serializer.JavaSerializer,50k,0.60,184,0.26,121m,0.36
ScalaSparkWordcount,2023-04-22,04:52:58,16424533732,120.067,136794737,68397368,29m,10,1,15g,4,4,8g,lz4,56k,17k,104k,38m,0.42,0.73,70m,org.apache.spark.serializer.KryoSerializer,97k,0.50,291,0.73,400m,0.15
ScalaSparkTerasort,2023-04-22,04:55:22,4800000000,139.495,34409835,17204917,29m,10,1,15g,4,4,8g,lz4,56k,17k,104k,38m,0.42,0.73,70m,org.apache.spark.serializer.KryoSerializer,97k,0.50,291,0.73,400m,0.15
ScalaSparkKmeans,2023-04-22,04:57:34,8032739922,126.874,63312734,31656367,29m,10,1,15g,4,4,8g,lz4,56k,17k,104k,38m,0.42,0.73,70m,org.apache.spark.serializer.KryoSerializer,97k,0.50,291,0.73,400m,0.15
ScalaSparkPagerank,2023-04-22,04:59:48,395478955,130.061,3040719,1520359,29m,10,1,15g,4,4,8g,lz4,56k,17k,104k,38m,0.42,0.73,70m,org.apache.spark.serializer.KryoSerializer,97k,0.50,291,0.73,400m,0.15
ScalaSparkNWeight,2023-04-22,05:02:04,199715274,131.835,1514888,757444,29m,10,1,15g,4,4,8g,lz4,56k,17k,104k,38m,0.42,0.73,70m,org.apache.spark.serializer.KryoSerializer,97k,0.50,291,0.73,400m,0.15
ScalaSparkWordcount,2023-04-22,05:04:06,16424533732,116.415,141086060,70543030,25m,11,1,13g,8,2,16g,lz4,58k,28k,49k,65m,0.87,0.24,27m,org.apache.spark.serializer.KryoSerializer,40k,0.55,113,0.32,497m,0.14
ScalaSparkTerasort,2023-04-22,05:06:04,4800000000,113.303,42364279,21182139,25m,11,1,13g,8,2,16g,lz4,58k,28k,49k,65m,0.87,0.24,27m,org.apache.spark.serializer.KryoSerializer,40k,0.55,113,0.32,497m,0.14
ScalaSparkKmeans,2023-04-22,05:08:11,8032739922,122.201,65733831,32866915,25m,11,1,13g,8,2,16g,lz4,58k,28k,49k,65m,0.87,0.24,27m,org.apache.spark.serializer.KryoSerializer,40k,0.55,113,0.32,497m,0.14
ScalaSparkPagerank,2023-04-22,05:10:30,395478955,134.256,2945707,1472853,25m,11,1,13g,8,2,16g,lz4,58k,28k,49k,65m,0.87,0.24,27m,org.apache.spark.serializer.KryoSerializer,40k,0.55,113,0.32,497m,0.14
ScalaSparkNWeight,2023-04-22,05:12:44,199715274,129.557,1541524,770762,25m,11,1,13g,8,2,16g,lz4,58k,28k,49k,65m,0.87,0.24,27m,org.apache.spark.serializer.KryoSerializer,40k,0.55,113,0.32,497m,0.14
ScalaSparkWordcount,2023-04-22,05:14:46,16424533732,117.075,140290700,70145350,31m,2,3,14g,8,2,16g,snappy,47k,37k,124k,121m,0.60,0.18,117m,org.apache.spark.serializer.JavaSerializer,82k,0.40,749,0.34,417m,0.12
